计算机图形学与多媒体	JASA	The Journal of the Acoustical Society of America	Journal	B	AIP	http://scitation.aip.org/content/asa/journal/jasa
计算机图形学与多媒体	SIIMS	SIAM Journal on Imaging Sciences	Journal	B	SIAM	http://dblp.uni-trier.de/db/journals/siamis/
计算机图形学与多媒体	SPECOM	Speech Communication	Journal	B	Elsevier	http://dblp.uni-trier.de/db/journals/speech/
网络与信息安全	IJICS	International Journal of Information and Computer Security	Journal	C	Inderscience	http://dblp.uni-trier.de/db/journals/ijics/
网络与信息安全	IJISP	International Journal of Information Security and Privacy	Journal	C	Idea Group Inc	http://dblp.uni-trier.de/db/journals/ijisp/
网络与信息安全	JISA	Journal of Information Security and Applications	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/istr/
人机交互与普适计算	PACMHCI	Proceedings of the ACM on Human-Computer Interaction	Journal	C	ACM	https://dblp.org/db/journals/pacmhci/index.html
计算机体系结构/并行与分布计算/存储系统	TJSC	The Journal of Supercomputing	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/tjs/
计算机体系结构/并行与分布计算/存储系统	TCASI	IEEE Transactions on Circuits and Systems I: Regular Papers	Journal	C	IEEE	https://dblp.org/db/journals/tcasI/index.html
计算机体系结构/并行与分布计算/存储系统	 CCF-THPC	CCF Transactions on High Performance Computing	Journal	C	CCF	https://dblp.org/db/journals/ccfthpc/index.html
交叉/综合/新兴		Cybernetics and Systems	Journal	C	Taylor & Francis	http://dblp.uni-trier.de/db/journals/cas/
交叉/综合/新兴		IEEE Geoscience and Remote Sensing Letters	Journal	C	IEEE	http://dblp.uni-trier.de/db/journals/lgrs/
交叉/综合/新兴	JBHI	IEEE Journal of Biomedical and Health Informatics	Journal	C	IEEE	http://dblp.uni-trier.de/db/journals/titb/
人工智能	JAIR	Journal of Artificial Intelligence Research	Journal	B	AAAI	http://dblp.uni-trier.de/db/journals/jair/index.html
人工智能		Journal of Automated Reasoning	Journal	B	Springer	http://dblp.uni-trier.de/db/journals/jar/
人工智能	JSLHR	Journal of Speech, Language, and Hearing Research	Journal	B	American Speech-Language Hearing Association	http://jslhr.pubs.asha.org/
计算机科学理论	MSCS	Mathematical Structures in Computer Science	Journal	B	Cambridge University Press	http://dblp.uni-trier.de/db/journals/mscs/
计算机科学理论	TCS	Theoretical Computer Science	Journal	B	Elsevier	http://dblp.uni-trier.de/db/journals/tcs/
计算机科学理论	ACTA	Acta Informatica	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/acta/
计算机网络	PPNA	Peer-to-Peer Networking and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/ppna/
计算机网络	WCMC	Wireless Communications and Mobile Computing	Journal	C	Wiley.	http://dblp.uni-trier.de/db/journals/wicomm/
计算机网络		Wireless Networks	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/winet/
数据库/数据挖掘/内容检索	JASIST	Journal of the Association for Information Science and Technology	Journal	B	Wiley	http://dblp.uni-trier.de/db/journals/jasis/
数据库/数据挖掘/内容检索	JWS	Journal of Web Semantics	Journal	B	Elsevier	http://dblp.uni-trier.de/db/journals/ws/
数据库/数据挖掘/内容检索	KAIS	Knowledge and Information Systems	Journal	B	Springer	http://dblp.uni-trier.de/db/journals/kais/
软件工程/系统软件/程序设计语言	SPE	Software: Practice and Experience	Journal	B	Wiley	http://dblp.uni-trier.de/db/journals/spe/
软件工程/系统软件/程序设计语言	CL	Computer Languages, Systems and Structures	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/cl/index.html
计算机图形学与多媒体	CGTA	Computational Geometry: Theory and Applications	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/comgeo/
网络与信息安全	SCN	Security and Communication Networks	Journal	C	Wiley	http://dblp.uni-trier.de/db/journals/scn/
网络与信息安全		Cybersecurity	Journal	C	Springer	https://dblp.uni-trier.de/db/journals/cybersec/index.html
计算机体系结构/并行与分布计算/存储系统	TSUSC	IEEE Transactions on Sustainable Computing	Journal	C	IEEE	https://dblp.org/db/journals/tsusc/index.html
交叉/综合/新兴	TBD	IEEE Transactions on Big Data	Journal	C	IEEE	https://dblp.uni-trier.de/db/journals/tbd/
交叉/综合/新兴		IET Intelligent Transport Systems	Journal	C	IET	http://digital-library.theiet.org/content/journals/iet-its
人工智能		Machine Learning	Journal	B	Springer	http://dblp.uni-trier.de/db/journals/ml/
计算机科学理论	APAL	Annals of Pure and Applied Logic	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/apal/
计算机科学理论	DAM	Discrete Applied Mathematics	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/dam/
计算机网络	IOT	IEEE Internet of Things Journal	Journal	C	IEEE	https://dblp.org/db/journals/iot/index.html
数据库/数据挖掘/内容检索	DPD	Distributed and Parallel Databases	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/dpd/
软件工程/系统软件/程序设计语言	IJSEKE	International Journal of Software Engineering and Knowledge Engineering	Journal	C	World Scientific	http://dblp.uni-trier.de/db/journals/ijseke/index.html
软件工程/系统软件/程序设计语言	STTT	International Journal of Software Tools for Technology Transfer	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/sttt/
软件工程/系统软件/程序设计语言	JLAMP	Journal of Logical and Algebraic Methods in Programming	Journal	C	Elsevier	https://dblp.uni-trier.de/db/journals/jlap/index.html
计算机图形学与多媒体	CAVW	computer animation & virtual worlds	Journal	C	Wiley	https://dblp.org/db/journals/jvca/index.html
计算机图形学与多媒体	C&G	Computers & Graphics	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/cg/
计算机图形学与多媒体	DCG	Discrete & Computational Geometry	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/dcg/
交叉/综合/新兴	JBI	Journal of Biomedical Informatics	Journal	C	Elsevier	https://dblp.uni-trier.de/db/journals/jbi/
交叉/综合/新兴		Medical Image Analysis	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/mia/
交叉/综合/新兴	TII	IEEE Transactions on Industrial Informatics	Journal	C	IEEE	https://dblp.org/db/journals/tii/index.html
人工智能		Neural Computation	Journal	B	MIT Press	http://dblp.uni-trier.de/db/journals/neco/
人工智能		Neural Networks	Journal	B	Elsevier	http://dblp.uni-trier.de/db/journals/nn/
人工智能	PR	Pattern Recognition	Journal	B	Elsevier	http://dblp.uni-trier.de/db/conf/par/
计算机科学理论	FUIN	Fundamenta Informaticae	Journal	C	IOS Press	http://dblp.uni-trier.de/db/journals/fuin/
计算机科学理论	IPL	Information Processing Letters	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/ipl/
计算机科学理论	JCOMPLEXITY	Journal of Complexity	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/jc/
计算机科学理论	LOGCOM	Journal of Logic and Computation	Journal	C	Oxford University Press	http://dblp.uni-trier.de/db/journals/logcom/
数据库/数据挖掘/内容检索	I&M	Information & Management	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/iam/
数据库/数据挖掘/内容检索	IPL	Information Processing Letters	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/ipl/
软件工程/系统软件/程序设计语言	JWE	Journal of Web Engineering	Journal	C	Rinton Press	http://dblp.uni-trier.de/db/journals/jwe/
软件工程/系统软件/程序设计语言	SOCA	Service Oriented Computing and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/soca/
软件工程/系统软件/程序设计语言	SQJ	Software Quality Journal	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/sqj/
计算机图形学与多媒体	SPL	IEEE Signal Processing Letters	Journal	C	IEEE	http://dblp.uni-trier.de/db/journals/spl/
计算机图形学与多媒体	IET-IPR	IET Image Processing	Journal	C	IET	http://dblp.uni-trier.de/db/journals/iet-ipr/
计算机图形学与多媒体	JVCIR	Journal of Visual Communication and Image Representation	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/jvcir/
交叉/综合/新兴	TCPS	ACM Transactions on Cyber-Physical Systems	Journal	C	ACM	https://dblp.org/db/journals/tcps/index.html
